"Actual","Forecast","Error","R2_02","RMSE_02","MAE_02","NRMSE_02"
0.08,0.960909090909091,-0.880909090909091,0.239687238345186,0.904562484273861,0.743954545454545,65.7508018374744
0.25,0.960909090909091,-0.710909090909091,0.239687238345186,0.904562484273861,0.743954545454545,65.7508018374744
0.48,0.958181818181818,-0.478181818181818,0.239687238345186,0.904562484273861,0.743954545454545,65.7508018374744
0.74,0.919090909090909,-0.179090909090909,0.239687238345186,0.904562484273861,0.743954545454545,65.7508018374744
0.89,0.813636363636364,0.0763636363636363,0.239687238345186,0.904562484273861,0.743954545454545,65.7508018374744
0.75,0.710909090909091,0.0390909090909091,0.239687238345186,0.904562484273861,0.743954545454545,65.7508018374744
0.47,0.577272727272727,-0.107272727272727,0.239687238345186,0.904562484273861,0.743954545454545,65.7508018374744
0.24,0.492727272727273,-0.252727272727273,0.239687238345186,0.904562484273861,0.743954545454545,65.7508018374744
0.06,0.413636363636364,-0.353636363636364,0.239687238345186,0.904562484273861,0.743954545454545,65.7508018374744
0,0.373636363636364,-0.373636363636364,0.239687238345186,0.904562484273861,0.743954545454545,65.7508018374744
0,0.36,-0.36,0.239687238345186,0.904562484273861,0.743954545454545,65.7508018374744
0.24,0.36,-0.12,0.239687238345186,0.904562484273861,0.743954545454545,65.7508018374744
0.8,0.36,0.44,0.239687238345186,0.904562484273861,0.743954545454545,65.7508018374744
1.11,0.374545454545455,0.735454545454546,0.239687238345186,0.904562484273861,0.743954545454545,65.7508018374744
1.57,0.424545454545455,1.14545454545455,0.239687238345186,0.904562484273861,0.743954545454545,65.7508018374744
1.87,0.481818181818182,1.38818181818182,0.239687238345186,0.904562484273861,0.743954545454545,65.7508018374744
1.81,0.557272727272727,1.25272727272727,0.239687238345186,0.904562484273861,0.743954545454545,65.7508018374744
1.43,0.646363636363636,0.783636363636364,0.239687238345186,0.904562484273861,0.743954545454545,65.7508018374744
0.97,0.742727272727273,0.227272727272727,0.239687238345186,0.904562484273861,0.743954545454545,65.7508018374744
