"Actual","Forecast","Error","R2_01","RMSE_01","MAE_01","NRMSE_01"
0,0.960909090909091,-0.960909090909091,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0.08,0.960909090909091,-0.880909090909091,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0.25,0.958181818181818,-0.708181818181818,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0.48,0.919090909090909,-0.439090909090909,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0.74,0.813636363636364,-0.0736363636363637,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0.89,0.710909090909091,0.179090909090909,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0.75,0.577272727272727,0.172727272727273,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0.47,0.492727272727273,-0.0227272727272728,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0.24,0.413636363636364,-0.173636363636364,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0.06,0.373636363636364,-0.313636363636364,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0,0.36,-0.36,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0,0.36,-0.36,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0.24,0.36,-0.12,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0.8,0.374545454545455,0.425454545454545,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
1.11,0.424545454545455,0.685454545454546,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
1.57,0.481818181818182,1.08818181818182,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
1.87,0.557272727272727,1.31272727272727,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
1.81,0.646363636363636,1.16363636363636,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
1.43,0.742727272727273,0.687272727272727,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0.97,0.83,0.14,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0.36,0.896363636363636,-0.536363636363636,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0.02,0.923636363636364,-0.903636363636364,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0,0.925454545454545,-0.925454545454545,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0.29,0.925454545454545,-0.635454545454545,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0.75,0.93,-0.18,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0.5,0.925454545454545,-0.425454545454545,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
0.73,0.87,-0.14,0.279850239975333,0.875105407323648,0.719344716197508,63.6203077921139
