"Actual","Forecast","Error","R2_Per","RMSE_Per","MAE_Per","NRMSE_Per"
0.12,0.24,-0.12,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.06,0.13,-0.07,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.02,0.03,-0.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0,0,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0,0,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0,0.02,-0.02,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.08,0.1,-0.02,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.24,0.16,0.08,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.7,0.18,0.52,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.35,0.21,0.14,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.23,0.16,0.07,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.16,0.12,0.04,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.11,0.06,0.05,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.03,0.02,0.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0,0,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0,0,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.22,0,0.22,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.86,0.08,0.78,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.62,0.24,1.38,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.74,0.7,1.04,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.84,0.35,1.49,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.76,0.23,1.53,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.31,0.16,1.15,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.87,0.11,0.76,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.34,0.03,0.31,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.02,0,0.02,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.01,0,0.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.38,0.22,0.16,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.99,0.86,0.13,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.64,1.62,0.0199999999999998,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.85,1.74,0.11,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.07,1.84,0.23,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.91,1.76,0.15,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.54,1.31,0.23,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.99,0.87,0.12,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.43,0.34,0.09,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.02,0.02,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0,0.01,-0.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.31,0.38,-0.07,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.91,0.99,-0.08,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.41,1.64,-0.23,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.77,1.85,-0.0800000000000001,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.96,2.07,-0.11,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.94,1.91,0.03,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.54,1.54,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.87,0.99,-0.12,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.36,0.43,-0.07,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.03,0.02,0.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0,0,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.31,0.31,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.8,0.91,-0.11,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.1,1.41,-0.31,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.78,1.77,-0.99,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.2,1.96,-0.76,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.1,1.94,0.16,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.04,1.54,0.5,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.34,0.87,0.47,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.47,0.36,0.11,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.04,0.03,0.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0,0,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.15,0.31,-0.16,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.68,0.8,-0.12,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.96,1.1,-0.14,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.84,0.78,0.0599999999999999,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.16,1.2,-0.04,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.84,2.1,-1.26,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.55,2.04,-1.49,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.08,1.34,-0.26,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.53,0.47,0.0600000000000001,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.04,0.04,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.01,0,0.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.26,0.15,0.11,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.85,0.68,0.17,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.21,0.96,0.25,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.7,0.84,0.86,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.79,1.16,0.63,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.9,0.84,1.06,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.21,0.55,0.66,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.63,1.08,-0.45,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.4,0.53,-0.13,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.04,0.04,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.01,0.01,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.35,0.26,0.09,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.99,0.85,0.14,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.56,1.21,0.35,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.03,1.7,0.33,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.04,1.79,0.25,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.19,1.9,0.29,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.8,1.21,0.59,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.2,0.63,0.57,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.53,0.4,0.13,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.03,0.04,-0.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.01,0.01,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.15,0.35,-0.2,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.92,0.99,-0.07,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.41,1.56,-0.15,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.7,2.03,-0.33,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.1,2.04,0.0600000000000001,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.08,2.19,-0.11,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.81,1.8,0.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.27,1.2,0.0700000000000001,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.59,0.53,0.0599999999999999,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.04,0.03,0.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.01,0.01,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.24,0.15,0.09,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.59,0.92,-0.33,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.84,1.41,-0.57,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.02,1.7,-0.68,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.6,2.1,-0.5,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.77,2.08,-0.31,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.69,1.81,-0.12,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.13,1.27,-0.14,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.5,0.59,-0.09,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.07,0.04,0.03,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0,0.01,-0.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.32,0.24,0.08,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.98,0.59,0.39,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.56,0.84,0.72,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.97,1.02,0.95,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.2,1.6,0.6,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.12,1.77,0.35,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.79,1.69,0.1,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.28,1.13,0.15,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.61,0.5,0.11,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.04,0.07,-0.03,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0,0,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.03,0.32,-0.29,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.34,0.98,-0.64,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.73,1.56,-0.83,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.58,1.97,-0.39,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.96,2.2,-0.24,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.18,2.12,-0.94,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.99,1.79,-0.8,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.38,1.28,-0.9,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.29,0.61,-0.32,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.05,0.04,0.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0,0,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.21,0.03,0.18,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.89,0.34,0.55,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.47,0.73,0.74,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.69,1.58,0.11,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.29,1.96,0.33,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.11,1.18,0.93,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.72,0.99,0.73,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.92,0.38,0.54,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.41,0.29,0.12,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.01,0.05,-0.04,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.01,0,0.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.41,0.21,0.2,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.05,0.89,0.16,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.66,1.47,0.19,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.08,1.69,0.39,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.32,2.29,0.0299999999999998,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.22,2.11,0.11,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.92,1.72,0.2,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.37,0.92,0.45,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.69,0.41,0.28,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.05,0.01,0.04,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0,0.01,-0.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.09,0.41,-0.32,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.14,1.05,-0.91,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.19,1.66,-1.47,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.25,2.08,-1.83,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.21,2.32,-2.11,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.29,2.22,-1.93,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.57,1.92,-1.35,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.52,1.37,-0.85,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.19,0.69,-0.5,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.01,0.05,-0.04,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0,0,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.1,0.09,0.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.4,0.14,0.26,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.75,0.19,0.56,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.73,0.25,1.48,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.15,0.21,1.94,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.13,0.29,1.84,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.84,0.57,1.27,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.32,0.52,0.8,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.53,0.19,0.34,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.06,0.01,0.05,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.01,0,0.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.3,0.1,0.2,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.86,0.4,0.46,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.51,0.75,0.76,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.93,1.73,0.2,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.15,2.15,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.08,2.13,-0.0499999999999998,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.79,1.84,-0.05,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.16,1.32,-0.16,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.5,0.53,-0.03,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.08,0.06,0.02,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.01,0.01,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.39,0.3,0.09,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.64,0.86,-0.22,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.02,1.51,-0.49,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.08,1.93,-0.85,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.14,2.15,-1.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.15,2.08,-0.93,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.92,1.79,-0.87,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.54,1.16,-0.62,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.32,0.5,-0.18,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.05,0.08,-0.03,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.01,0.01,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.29,0.39,-0.1,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.84,0.64,0.2,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.45,1.02,0.43,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.78,1.08,0.7,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.03,1.14,0.89,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.52,1.15,0.37,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.95,0.92,0.0299999999999999,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.85,0.54,0.31,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.4,0.32,0.08,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.06,0.05,0.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0,0.01,-0.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.04,0.29,-0.25,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.15,0.84,-0.69,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.23,1.45,-1.22,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.32,1.78,-1.46,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.35,2.03,-1.68,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.37,1.52,-1.15,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.25,0.95,-0.7,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.2,0.85,-0.65,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.09,0.4,-0.31,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.02,0.06,-0.04,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.01,0,0.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.22,0.04,0.18,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.55,0.15,0.4,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.72,0.23,0.49,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.57,0.32,1.25,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.18,0.35,0.83,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.76,0.37,1.39,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.75,0.25,0.5,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.95,0.2,0.75,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.41,0.09,0.32,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.06,0.02,0.04,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.01,0.01,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.15,0.22,-0.07,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.36,0.55,-0.19,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.63,0.72,-0.09,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.98,1.57,-0.59,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.62,1.18,0.44,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.16,1.76,-0.6,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.98,0.75,0.23,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.78,0.95,-0.17,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.4,0.41,-0.00999999999999995,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.07,0.06,0.01,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.01,0.01,0,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.23,0.15,0.08,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.03,0.36,0.67,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.67,0.63,1.04,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
2.3,0.98,1.32,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
0.9,1.62,-0.72,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
1.26,1.16,0.1,0.439266950928103,0.839417100507828,0.564765763484426,61.0516084040337
