"Actual","Forecast","Error","R2_08","RMSE_08","MAE_08","NRMSE_08"
0.47,0.960909090909091,-0.490909090909091,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0.24,0.960909090909091,-0.720909090909091,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0.06,0.958181818181818,-0.898181818181818,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0,0.919090909090909,-0.919090909090909,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0,0.813636363636364,-0.813636363636364,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0.24,0.710909090909091,-0.470909090909091,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0.8,0.577272727272727,0.222727272727273,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
1.11,0.492727272727273,0.617272727272727,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
1.57,0.413636363636364,1.15636363636364,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
1.87,0.373636363636364,1.49636363636364,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
1.81,0.36,1.45,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
1.43,0.36,1.07,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0.97,0.36,0.61,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0.36,0.374545454545455,-0.0145454545454546,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0.02,0.424545454545455,-0.404545454545455,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0,0.481818181818182,-0.481818181818182,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0.29,0.557272727272727,-0.267272727272727,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0.75,0.646363636363636,0.103636363636364,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0.5,0.742727272727273,-0.242727272727273,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0.73,0.83,-0.1,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
1.21,0.896363636363636,0.313636363636363,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
1.38,0.923636363636364,0.456363636363636,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
1.4,0.925454545454545,0.474545454545454,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0.86,0.925454545454545,-0.0654545454545454,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0.37,0.93,-0.56,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0.02,0.925454545454545,-0.905454545454545,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0.01,0.87,-0.86,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0.54,0.793636363636364,-0.253636363636364,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
1.41,0.733636363636364,0.676363636363636,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
1.89,0.694545454545455,1.19545454545455,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
1.99,0.691818181818182,1.29818181818182,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
2.06,0.681818181818182,1.37818181818182,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
2.07,0.682727272727273,1.38727272727273,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
1.35,0.682727272727273,0.667272727272727,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0.84,0.683636363636364,0.156363636363636,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0.31,0.706363636363636,-0.396363636363636,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
0.02,0.766363636363636,-0.746363636363636,0.13249403791271,0.992655375964625,0.819771342870328,72.0769702224311
