"Actual","Forecast","Error","R2_06","RMSE_06","MAE_06","NRMSE_06"
0.89,0.960909090909091,-0.0709090909090909,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0.75,0.960909090909091,-0.210909090909091,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0.47,0.958181818181818,-0.488181818181818,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0.24,0.919090909090909,-0.679090909090909,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0.06,0.813636363636364,-0.753636363636364,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0,0.710909090909091,-0.710909090909091,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0,0.577272727272727,-0.577272727272727,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0.24,0.492727272727273,-0.252727272727273,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0.8,0.413636363636364,0.386363636363636,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
1.11,0.373636363636364,0.736363636363636,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
1.57,0.36,1.21,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
1.87,0.36,1.51,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
1.81,0.36,1.45,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
1.43,0.374545454545455,1.05545454545455,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0.97,0.424545454545455,0.545454545454545,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0.36,0.481818181818182,-0.121818181818182,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0.02,0.557272727272727,-0.537272727272727,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0,0.646363636363636,-0.646363636363636,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0.29,0.742727272727273,-0.452727272727273,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0.75,0.83,-0.0800000000000001,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0.5,0.896363636363636,-0.396363636363636,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0.73,0.923636363636364,-0.193636363636364,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
1.21,0.925454545454545,0.284545454545455,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
1.38,0.925454545454545,0.454545454545454,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
1.4,0.93,0.47,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0.86,0.925454545454545,-0.0654545454545454,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0.37,0.87,-0.5,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0.02,0.793636363636364,-0.773636363636364,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0.01,0.733636363636364,-0.723636363636364,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
0.54,0.694545454545455,-0.154545454545455,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
1.41,0.691818181818182,0.718181818181818,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
1.89,0.681818181818182,1.20818181818182,0.153706506122448,0.973612204372933,0.803757729580065,70.6998430688444
