"Actual","Forecast","Error","R2_09","RMSE_09","MAE_09","NRMSE_09"
0.24,0.960909090909091,-0.720909090909091,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.06,0.960909090909091,-0.900909090909091,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0,0.958181818181818,-0.958181818181818,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0,0.919090909090909,-0.919090909090909,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.24,0.813636363636364,-0.573636363636364,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.8,0.710909090909091,0.0890909090909091,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
1.11,0.577272727272727,0.532727272727273,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
1.57,0.492727272727273,1.07727272727273,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
1.87,0.413636363636364,1.45636363636364,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
1.81,0.373636363636364,1.43636363636364,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
1.43,0.36,1.07,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.97,0.36,0.61,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.36,0.36,-5.55111512312578e-17,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.02,0.374545454545455,-0.354545454545455,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0,0.424545454545455,-0.424545454545455,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.29,0.481818181818182,-0.191818181818182,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.75,0.557272727272727,0.192727272727273,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.5,0.646363636363636,-0.146363636363636,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.73,0.742727272727273,-0.0127272727272727,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
1.21,0.83,0.38,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
1.38,0.896363636363636,0.483636363636363,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
1.4,0.923636363636364,0.476363636363636,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.86,0.925454545454545,-0.0654545454545454,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.37,0.925454545454545,-0.555454545454545,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.02,0.93,-0.91,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.01,0.925454545454545,-0.915454545454545,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.54,0.87,-0.33,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
1.41,0.793636363636364,0.616363636363636,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
1.89,0.733636363636364,1.15636363636364,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
1.99,0.694545454545455,1.29545454545455,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
2.06,0.691818181818182,1.36818181818182,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
2.07,0.681818181818182,1.38818181818182,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
1.35,0.682727272727273,0.667272727272727,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.84,0.682727272727273,0.157272727272727,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.31,0.683636363636364,-0.373636363636364,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.02,0.706363636363636,-0.686363636363636,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0,0.766363636363636,-0.766363636363636,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.05,0.892727272727273,-0.842727272727273,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.16,1.00727272727273,-0.847272727272727,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.28,1.08454545454545,-0.804545454545454,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.3,1.14727272727273,-0.847272727272727,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.38,1.14272727272727,-0.762727272727273,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.33,1.14090909090909,-0.810909090909091,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.24,1.13545454545455,-0.895454545454546,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.13,1.13545454545455,-1.00545454545455,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.03,1.13454545454545,-1.10454545454545,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0,1.09,-1.09,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0,0.976363636363636,-0.976363636363636,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.02,0.83,-0.81,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.1,0.676363636363636,-0.576363636363636,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.16,0.523636363636364,-0.363636363636364,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.18,0.365454545454545,-0.185454545454545,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.21,0.264545454545455,-0.0545454545454546,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.16,0.2,-0.04,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.12,0.174545454545455,-0.0545454545454546,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.06,0.172727272727273,-0.112727272727273,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.02,0.172727272727273,-0.152727272727273,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0,0.17,-0.17,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0,0.164545454545455,-0.164545454545455,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0,0.153636363636364,-0.153636363636364,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.08,0.142727272727273,-0.0627272727272727,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.24,0.127272727272727,0.112727272727273,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.7,0.111818181818182,0.588181818181818,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.35,0.100909090909091,0.249090909090909,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.23,0.0945454545454545,0.135454545454545,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.16,0.0936363636363636,0.0663636363636364,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.11,0.0936363636363636,0.0163636363636364,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.03,0.0936363636363636,-0.0636363636363636,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0,0.0918181818181818,-0.0918181818181818,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0,0.09,-0.09,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.22,0.0972727272727273,0.122727272727273,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
0.86,0.144545454545455,0.715454545454545,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
1.62,0.157272727272727,1.46272727272727,0.123891678975434,1.00076831582832,0.827154130133826,72.6699367181277
